idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
12161,-9.869,-9.211,50.003,-1094490.000,1094450.003,-17.658,-16.743,-16.343,-81.007,2.839,2.884
12162,-9.869,-7.237,49.998,-1094580.000,1094539.998,-17.678,-16.961,-18.159,-80.534,2.233,2.921
12163,-9.540,-7.457,49.994,-1094670.000,1094629.994,-17.698,-16.961,-18.159,-80.061,2.303,2.824
12164,-9.430,-13.707,49.991,-1094760.000,1094719.991,-17.718,-16.361,-11.985,-79.587,4.239,2.693
12165,-9.430,-11.514,49.985,-1094850.000,1094809.985,-17.738,-16.598,-20.520,-79.112,3.565,2.732
12166,-9.321,-7.457,49.981,-1094940.000,1094899.981,-17.758,-17.015,-18.341,-78.637,2.311,2.768
12167,-9.101,-11.733,49.977,-1095030.000,1094989.977,-17.777,-16.616,-14.164,-78.160,3.640,2.639
12168,-9.211,-3.180,49.972,-1095120.000,1095079.972,-17.797,-17.469,-22.517,-77.684,0.988,2.808
12169,-9.430,-13.707,49.969,-1095210.000,1095169.969,-17.816,-16.452,-12.167,-77.206,4.262,2.708
12170,-9.540,-7.457,49.964,-1095300.000,1095259.964,-17.835,-17.088,-18.522,-76.727,2.321,2.845
12171,-9.540,-5.592,49.959,-1095390.000,1095349.959,-17.854,-17.288,-18.341,-76.248,1.743,2.878
12172,-9.321,-9.869,49.956,-1095480.000,1095439.956,-17.873,-16.888,-14.164,-75.769,3.079,2.747
12173,-8.992,-11.843,49.952,-1095570.000,1095529.952,-17.892,-16.706,-16.343,-75.288,3.698,2.622
12174,-8.992,-5.373,49.947,-1095660.000,1095619.947,-17.911,-17.360,-18.522,-74.807,1.680,2.724
12175,-8.772,-7.895,49.943,-1095750.000,1095709.943,-17.930,-17.124,-18.159,-74.325,2.471,2.622
12176,-8.553,-8.115,49.938,-1095840.000,1095799.938,-17.948,-17.124,-18.341,-73.842,2.542,2.556
12177,-8.553,-8.115,49.934,-1095930.000,1095889.934,-17.967,-17.142,-14.346,-73.359,2.545,2.559
12178,-8.553,-12.720,49.930,-1096020.000,1095979.930,-17.985,-16.706,-18.159,-72.875,3.993,2.494
12179,-8.334,-10.856,49.926,-1096110.000,1096069.926,-18.003,-16.906,-14.164,-72.390,3.411,2.459
12180,-8.224,-6.908,49.921,-1096200.000,1096159.921,-18.021,-17.306,-22.517,-71.904,2.173,2.484
12181,-8.334,-13.597,49.918,-1096290.000,1096249.918,-18.039,-16.670,-11.985,-71.418,4.281,2.425
12182,-8.663,-11.514,49.914,-1096380.000,1096339.914,-18.057,-16.888,-16.343,-70.931,3.629,2.553
12183,-8.992,-9.869,49.909,-1096470.000,1096429.909,-18.074,-17.070,-18.159,-70.444,3.113,2.679
12184,-9.101,-10.417,49.905,-1096560.000,1096519.905,-18.092,-17.033,-18.159,-69.955,3.289,2.706
12185,-9.211,-16.668,49.901,-1096650.000,1096609.901,-18.109,-16.434,-12.167,-69.466,5.268,2.642
12186,-9.430,-14.804,49.896,-1096740.000,1096699.896,-18.127,-16.634,-20.338,-68.977,4.683,2.738
12187,-9.869,-8.992,49.885,-1096830.000,1096789.885,-18.144,-17.215,-44.490,-68.486,2.847,2.965
12188,-9.869,-6.908,49.883,-1096920.000,1096879.883,-18.161,-17.433,-10.169,-67.995,2.190,3.003
12189,-10.088,-17.655,49.880,-1097010.000,1096969.880,-18.178,-16.398,-12.167,-67.504,5.601,2.887
12190,-10.417,-11.514,49.875,-1097100.000,1097059.875,-18.195,-17.015,-18.159,-67.011,3.656,3.094
12191,-10.746,-9.430,49.871,-1097190.000,1097149.871,-18.211,-17.233,-18.522,-66.518,2.997,3.232
12192,-10.746,-13.707,49.867,-1097280.000,1097239.867,-18.228,-16.834,-14.164,-66.025,4.361,3.157
12193,-10.527,-15.900,49.863,-1097370.000,1097329.863,-18.244,-16.634,-16.162,-65.530,5.063,3.056
12194,-10.746,-9.540,49.858,-1097460.000,1097419.858,-18.261,-17.269,-18.522,-65.035,3.041,3.239
12195,-10.856,-11.514,49.854,-1097550.000,1097509.854,-18.277,-17.088,-18.522,-64.540,3.673,3.238
12196,-10.856,-11.514,49.849,-1097640.000,1097599.849,-18.293,-17.106,-18.341,-64.043,3.676,3.241
12197,-11.075,-11.624,49.846,-1097730.000,1097689.846,-18.309,-17.106,-14.346,-63.546,3.714,3.307
12198,-11.295,-15.571,49.841,-1097820.000,1097779.841,-18.325,-16.743,-18.522,-63.049,4.980,3.300
12199,-11.185,-13.488,49.837,-1097910.000,1097869.837,-18.340,-16.961,-14.346,-62.550,4.317,3.311
12200,-11.075,-8.992,49.832,-1098000.000,1097959.832,-18.356,-17.415,-22.699,-62.052,2.881,3.366
12201,-11.295,-15.462,49.829,-1098090.000,1098049.829,-18.372,-16.797,-12.348,-61.552,4.958,3.311
12202,-11.075,-13.159,49.824,-1098180.000,1098139.824,-18.387,-17.033,-16.525,-61.052,4.223,3.293
12203,-11.075,-10.637,49.820,-1098270.000,1098229.820,-18.402,-17.288,-18.704,-60.551,3.416,3.342
12204,-11.185,-10.417,49.815,-1098360.000,1098319.815,-18.417,-17.324,-18.886,-60.050,3.349,3.382
12205,-11.295,-16.887,49.812,-1098450.000,1098409.812,-18.432,-16.706,-12.348,-59.547,5.433,3.293
12206,-11.404,-14.475,49.807,-1098540.000,1098499.807,-18.447,-16.961,-20.883,-59.045,4.660,3.376
12207,-11.295,-10.088,49.802,-1098630.000,1098589.802,-18.462,-17.397,-18.704,-58.541,3.251,3.429
12208,-11.295,-14.146,49.798,-1098720.000,1098679.798,-18.476,-17.015,-14.709,-58.037,4.562,3.354
12209,-10.966,-5.154,49.793,-1098810.000,1098769.793,-18.491,-17.905,-23.244,-57.533,1.663,3.427
12210,-10.966,-15.681,49.789,-1098900.000,1098859.789,-18.505,-16.888,-12.530,-57.028,5.064,3.232
12211,-11.075,-8.992,49.785,-1098990.000,1098949.785,-18.519,-17.560,-19.067,-56.522,2.906,3.394
12212,-11.185,-6.689,49.780,-1099080.000,1099039.780,-18.533,-17.796,-18.886,-56.015,2.164,3.474
12213,-11.075,-10.746,49.776,-1099170.000,1099129.776,-18.547,-17.415,-14.891,-55.508,3.479,3.366
12214,-10.856,-12.830,49.772,-1099260.000,1099219.772,-18.561,-17.215,-16.888,-55.001,4.156,3.262
12215,-10.856,-6.141,49.767,-1099350.000,1099309.767,-18.575,-17.887,-19.067,-54.493,1.991,3.389
12216,-10.527,-7.895,49.762,-1099440.000,1099399.762,-18.588,-17.723,-19.249,-53.984,2.561,3.256
12217,-10.417,-7.676,49.758,-1099530.000,1099489.758,-18.602,-17.760,-19.067,-53.474,2.492,3.229
12218,-10.417,-7.566,49.754,-1099620.000,1099579.754,-18.615,-17.778,-14.891,-52.964,2.458,3.232
12219,-10.527,-11.953,49.749,-1099710.000,1099669.749,-18.628,-17.360,-19.067,-52.454,3.886,3.190
12220,-10.308,-9.759,49.745,-1099800.000,1099759.745,-18.641,-17.596,-14.891,-51.943,3.175,3.166
12221,-10.088,-5.373,49.740,-1099890.000,1099849.740,-18.654,-18.032,-23.425,-51.431,1.749,3.175
12222,-9.869,-11.843,49.736,-1099980.000,1099939.736,-18.667,-17.415,-12.711,-50.919,3.858,3.000
12223,-9.540,-9.650,49.732,-1100070.000,1100029.732,-18.680,-17.633,-17.070,-50.406,3.146,2.936
12224,-9.540,-7.347,49.727,-1100160.000,1100119.727,-18.692,-17.869,-19.249,-49.892,2.397,2.975
12225,-9.759,-7.347,49.722,-1100250.000,1100209.722,-18.704,-17.887,-19.249,-49.378,2.398,3.047
12226,-9.759,-14.146,49.719,-1100340.000,1100299.719,-18.717,-17.233,-12.711,-48.864,4.621,2.935
12227,-9.759,-11.843,49.714,-1100430.000,1100389.714,-18.729,-17.469,-21.428,-48.348,3.871,2.976
12228,-9.650,-7.457,49.709,-1100520.000,1100479.709,-18.741,-17.905,-19.249,-47.833,2.439,3.016
12229,-9.540,-11.843,49.705,-1100610.000,1100569.705,-18.753,-17.487,-14.891,-47.316,3.876,2.912
12230,-9.650,-3.070,49.700,-1100700.000,1100659.700,-18.765,-18.359,-23.607,-46.800,1.006,3.092
12231,-9.759,-13.926,49.696,-1100790.000,1100749.696,-18.776,-17.306,-12.893,-46.282,4.564,2.948
12232,-9.759,-7.347,49.691,-1100880.000,1100839.691,-18.788,-17.959,-19.249,-45.764,2.409,3.059
12233,-9.759,-5.154,49.687,-1100970.000,1100929.687,-18.799,-18.177,-19.249,-45.246,1.691,3.096
12234,-9.650,-9.540,49.683,-1101060.000,1101019.683,-18.810,-17.760,-15.072,-44.727,3.132,2.991
12235,-9.321,-11.733,49.679,-1101150.000,1101109.679,-18.821,-17.560,-17.251,-44.207,3.854,2.857
12236,-9.430,-4.935,49.674,-1101240.000,1101199.674,-18.832,-18.232,-19.430,-43.687,1.622,3.001
12237,-8.882,-5.044,49.662,-1101330.000,1101289.662,-18.843,-18.232,-47.214,-43.166,1.659,2.826
12238,-8.992,-6.908,49.660,-1101420.000,1101379.660,-18.854,-18.050,-6.537,-42.645,2.273,2.833
12239,-9.101,-11.295,49.655,-1101510.000,1101469.655,-18.865,-17.633,-19.430,-42.124,3.719,2.801
12240,-9.101,-9.211,49.652,-1101600.000,1101559.652,-18.875,-17.851,-15.072,-41.601,3.034,2.836
12241,-8.882,-4.825,49.646,-1101690.000,1101649.646,-18.885,-18.286,-23.607,-41.079,1.590,2.835
12242,-8.663,-11.404,49.643,-1101780.000,1101739.643,-18.896,-17.651,-12.893,-40.556,3.761,2.669
12243,-8.553,-9.211,49.638,-1101870.000,1101829.638,-18.906,-17.869,-17.251,-40.032,3.039,2.667
12244,-8.663,-7.347,49.633,-1101960.000,1101919.633,-18.916,-18.068,-19.249,-39.508,2.426,2.732
12245,-8.772,-7.347,49.629,-1102050.000,1102009.629,-18.925,-18.068,-19.430,-38.983,2.427,2.766
12246,-8.663,-14.146,49.625,-1102140.000,1102099.625,-18.935,-17.415,-12.893,-38.458,4.675,2.633
12247,-8.882,-12.062,49.620,-1102230.000,1102189.620,-18.945,-17.633,-21.428,-37.932,3.988,2.733
12248,-8.882,-7.786,49.615,-1102320.000,1102279.615,-18.954,-18.050,-19.249,-37.406,2.576,2.798
12249,-8.772,-12.391,49.611,-1102410.000,1102369.611,-18.963,-17.614,-15.072,-36.879,4.101,2.697
12250,-8.882,-3.509,49.605,-1102500.000,1102459.605,-18.973,-18.486,-23.789,-36.352,1.162,2.866
12251,-9.430,-14.694,49.602,-1102590.000,1102549.602,-18.982,-17.397,-12.711,-35.824,4.868,2.863
12252,-9.430,-8.115,49.597,-1102680.000,1102639.597,-18.990,-18.050,-19.430,-35.296,2.690,2.971
12253,-9.321,-5.921,49.593,-1102770.000,1102729.593,-18.999,-18.268,-19.430,-34.767,1.964,2.972
12254,-9.321,-10.308,49.589,-1102860.000,1102819.589,-19.008,-17.851,-15.072,-34.238,3.420,2.904
12255,-9.211,-12.830,49.585,-1102950.000,1102909.585,-19.016,-17.614,-17.070,-33.708,4.258,2.832
12256,-9.321,-6.031,49.580,-1103040.000,1102999.580,-19.025,-18.286,-19.612,-33.178,2.003,2.975
12257,-9.101,-8.334,49.575,-1103130.000,1103089.575,-19.033,-18.068,-19.249,-32.648,2.768,2.870
12258,-8.882,-8.334,49.570,-1103220.000,1103179.570,-19.041,-18.068,-19.249,-32.117,2.770,2.801
12259,-8.772,-8.444,49.566,-1103310.000,1103269.566,-19.049,-18.068,-15.072,-31.585,2.807,2.766
12260,-8.882,-13.159,49.561,-1103400.000,1103359.561,-19.057,-17.614,-19.249,-31.053,4.377,2.731
12261,-8.772,-10.746,49.558,-1103490.000,1103449.558,-19.065,-17.851,-15.072,-30.521,3.576,2.733
12262,-8.553,-6.579,49.552,-1103580.000,1103539.552,-19.072,-18.268,-23.607,-29.988,2.190,2.727
12263,-8.663,-13.268,49.549,-1103670.000,1103629.549,-19.080,-17.614,-12.893,-29.455,4.418,2.663
12264,-8.992,-11.295,49.544,-1103760.000,1103719.544,-19.087,-17.814,-17.070,-28.921,3.763,2.796
12265,-9.211,-9.211,49.539,-1103850.000,1103809.539,-19.094,-18.032,-19.249,-28.387,3.070,2.899
12266,-9.211,-9.430,49.535,-1103940.000,1103899.535,-19.101,-18.014,-19.430,-27.852,3.144,2.896
12267,-9.321,-15.900,49.531,-1104030.000,1103989.531,-19.108,-17.378,-12.893,-27.317,5.303,2.827
12268,-9.650,-13.817,49.526,-1104120.000,1104079.526,-19.115,-17.596,-21.428,-26.782,4.609,2.964
12269,-9.869,-9.211,49.521,-1104210.000,1104169.521,-19.121,-18.050,-19.612,-26.246,3.074,3.109
12270,-9.869,-13.488,49.517,-1104300.000,1104259.517,-19.128,-17.633,-15.072,-25.710,4.503,3.037
12271,-10.088,-4.606,49.511,-1104390.000,1104349.511,-19.134,-18.504,-23.789,-25.173,1.538,3.258
12272,-10.527,-15.462,49.508,-1104480.000,1104439.508,-19.140,-17.451,-13.075,-24.636,5.165,3.206
12273,-10.746,-8.772,49.503,-1104570.000,1104529.503,-19.146,-18.105,-19.430,-24.098,2.931,3.396
12274,-10.746,-6.250,49.498,-1104660.000,1104619.498,-19.152,-18.359,-19.612,-23.560,2.089,3.443
12275,-10.637,-10.527,49.495,-1104750.000,1104709.495,-19.158,-17.941,-15.072,-23.022,3.520,3.331
12276,-10.417,-12.501,49.490,-1104840.000,1104799.490,-19.164,-17.760,-17.614,-22.483,4.181,3.229
12277,-10.417,-5.812,49.485,-1104930.000,1104889.485,-19.169,-18.413,-19.430,-21.944,1.944,3.348
12278,-10.417,-7.566,49.480,-1105020.000,1104979.480,-19.175,-18.250,-19.794,-21.405,2.532,3.318
12279,-10.198,-7.566,49.475,-1105110.000,1105069.475,-19.180,-18.250,-19.612,-20.865,2.533,3.248
12280,-9.979,-7.457,49.472,-1105200.000,1105159.472,-19.185,-18.268,-15.254,-20.325,2.497,3.182
12281,-9.979,-11.514,49.467,-1105290.000,1105249.467,-19.190,-17.869,-19.794,-19.784,3.856,3.112
12282,-9.759,-9.321,49.463,-1105380.000,1105339.463,-19.195,-18.087,-15.254,-19.243,3.123,3.081
12283,-9.430,-4.935,49.457,-1105470.000,1105429.457,-19.200,-18.522,-23.789,-18.701,1.654,3.049
12284,-8.992,-11.624,49.454,-1105560.000,1105519.454,-19.205,-17.869,-13.075,-18.160,3.896,2.804
12285,-8.882,-9.211,49.449,-1105650.000,1105609.449,-19.209,-18.105,-17.433,-17.618,3.088,2.807
12286,-9.101,-7.018,49.444,-1105740.000,1105699.444,-19.213,-18.323,-19.794,-17.075,2.353,2.911
12287,-8.882,-5.044,49.432,-1105830.000,1105789.432,-19.218,-18.522,-47.759,-16.532,1.692,2.871
12288,-9.211,-11.624,49.431,-1105920.000,1105879.431,-19.222,-17.887,-6.719,-15.989,3.899,2.876
12289,-9.321,-7.128,49.426,-1106010.000,1105969.426,-19.226,-18.323,-19.612,-15.445,2.392,2.981
12290,-9.101,-11.843,49.422,-1106100.000,1106059.422,-19.229,-17.869,-15.254,-14.901,3.975,2.838
12291,-8.992,-2.961,49.416,-1106190.000,1106149.416,-19.233,-18.740,-23.970,-14.357,0.994,2.941
12292,-8.772,-13.926,49.413,-1106280.000,1106239.413,-19.237,-17.669,-13.075,-13.812,4.676,2.705
12293,-8.772,-7.018,49.408,-1106370.000,1106329.408,-19.240,-18.341,-19.794,-13.267,2.357,2.808
12294,-8.772,-5.044,49.403,-1106460.000,1106419.403,-19.243,-18.541,-19.430,-12.722,1.694,2.839
12295,-8.772,-9.650,49.399,-1106550.000,1106509.399,-19.246,-18.087,-15.254,-12.176,3.241,2.769
12296,-8.772,-12.062,49.395,-1106640.000,1106599.395,-19.249,-17.851,-17.251,-11.631,4.052,2.733
12297,-8.992,-5.044,49.390,-1106730.000,1106689.390,-19.252,-18.541,-19.794,-11.084,1.695,2.910
12298,-8.663,-7.676,49.385,-1106820.000,1106779.385,-19.255,-18.286,-19.430,-10.538,2.580,2.765
12299,-8.882,-7.895,49.380,-1106910.000,1106869.380,-19.257,-18.268,-19.430,-9.991,2.654,2.832
12300,-8.992,-7.895,49.376,-1107000.000,1106959.376,-19.260,-18.268,-15.254,-9.443,2.654,2.867
12301,-9.101,-12.501,49.372,-1107090.000,1107049.372,-19.262,-17.814,-19.430,-8.896,4.203,2.830
12302,-8.992,-10.417,49.368,-1107180.000,1107139.368,-19.264,-18.014,-15.072,-8.348,3.503,2.827
12303,-8.882,-6.360,49.362,-1107270.000,1107229.362,-19.266,-18.413,-23.789,-7.800,2.139,2.855
12304,-8.882,-13.049,49.359,-1107360.000,1107319.359,-19.268,-17.760,-12.893,-7.251,4.388,2.753
12305,-8.992,-11.075,49.354,-1107450.000,1107409.354,-19.270,-17.959,-17.251,-6.703,3.725,2.819
12306,-9.430,-8.772,49.349,-1107540.000,1107499.349,-19.272,-18.177,-19.430,-6.154,2.951,2.992
12307,-9.430,-9.211,49.345,-1107630.000,1107589.345,-19.273,-18.141,-19.430,-5.604,3.098,2.986
12308,-9.321,-15.681,49.341,-1107720.000,1107679.341,-19.274,-17.505,-13.075,-5.055,5.275,2.848
12309,-9.540,-13.488,49.336,-1107810.000,1107769.336,-19.276,-17.723,-21.609,-4.505,4.538,2.951
12310,-9.759,-9.211,49.331,-1107900.000,1107859.331,-19.277,-18.141,-19.430,-3.955,3.099,3.090
12311,-9.650,-13.378,49.327,-1107990.000,1107949.327,-19.277,-17.723,-15.254,-3.404,4.501,2.985
12312,-9.759,-4.496,49.321,-1108080.000,1108039.321,-19.278,-18.595,-23.789,-2.854,1.513,3.167
12313,-9.979,-15.462,49.318,-1108170.000,1108129.318,-19.279,-17.524,-13.075,-2.303,5.203,3.052
12314,-10.088,-8.772,49.313,-1108260.000,1108219.313,-19.279,-18.177,-19.430,-1.751,2.952,3.201
12315,-10.308,-6.141,49.308,-1108350.000,1108309.308,-19.280,-18.432,-19.794,-1.200,2.066,3.316
12316,-10.417,-10.417,49.304,-1108440.000,1108399.304,-19.280,-18.014,-15.254,-0.648,3.505,3.275
12317,-9.979,-12.391,49.300,-1108530.000,1108489.300,-19.280,-17.814,-17.433,-0.096,4.170,3.103
12318,-9.979,-5.592,49.295,-1108620.000,1108579.295,-19.280,-18.486,-19.794,0.456,1.882,3.220
12319,-9.759,-7.566,49.290,-1108710.000,1108669.290,-19.280,-18.286,-19.612,1.008,2.546,3.115
12320,-9.540,-7.128,49.285,-1108800.000,1108759.285,-19.280,-18.323,-19.794,1.561,2.398,3.051
12321,-9.650,-7.128,49.281,-1108890.000,1108849.281,-19.279,-18.323,-15.254,2.114,2.398,3.086
12322,-9.540,-11.075,49.276,-1108980.000,1108939.276,-19.279,-17.941,-19.975,2.667,3.727,2.987
12323,-9.211,-8.553,49.273,-1109070.000,1109029.273,-19.278,-18.177,-15.435,3.221,2.878,2.922
12324,-8.992,-3.728,49.267,-1109160.000,1109119.267,-19.277,-18.650,-24.152,3.774,1.254,2.927
12325,-8.772,-10.527,49.263,-1109250.000,1109209.263,-19.276,-17.978,-13.075,4.328,3.542,2.753
12326,-8.772,-7.895,49.259,-1109340.000,1109299.259,-19.275,-18.232,-17.796,4.882,2.656,2.791
12327,-8.992,-5.263,49.254,-1109430.000,1109389.254,-19.273,-18.486,-19.975,5.436,1.771,2.901
12328,-8.772,-5.483,49.249,-1109520.000,1109479.249,-19.272,-18.468,-19.612,5.991,1.844,2.828
12329,-8.553,-11.953,49.246,-1109610.000,1109569.246,-19.270,-17.832,-13.256,6.545,4.020,2.662
12330,-8.663,-9.540,49.240,-1109700.000,1109659.240,-19.269,-18.068,-22.154,7.100,3.208,2.732
12331,-8.553,-4.606,49.235,-1109790.000,1109749.235,-19.267,-18.541,-19.975,7.655,1.549,2.768
12332,-8.224,-9.430,49.231,-1109880.000,1109839.231,-19.265,-18.068,-15.254,8.210,3.171,2.594
12333,-8.115,-0.329,49.225,-1109970.000,1109929.225,-19.263,-18.958,-24.333,8.766,0.111,2.685
12334,-8.334,-11.514,49.222,-1110060.000,1110019.222,-19.261,-17.851,-13.075,9.321,3.871,2.596
12335,-8.224,-4.496,49.217,-1110150.000,1110109.217,-19.258,-18.541,-19.975,9.877,1.511,2.661
12336,-8.224,-2.412,49.212,-1110240.000,1110199.212,-19.256,-18.740,-19.794,10.433,0.811,2.690
12337,-7.676,-2.741,49.200,-1110330.000,1110289.200,-19.253,-18.704,-45.943,10.989,0.921,2.506
12338,-7.895,-2.522,49.199,-1110420.000,1110379.199,-19.250,-18.722,-6.719,11.546,0.847,2.580
12339,-8.115,-5.263,49.194,-1110510.000,1110469.194,-19.247,-18.450,-19.430,12.102,1.768,2.613
12340,-7.895,-5.373,49.189,-1110600.000,1110559.189,-19.244,-18.432,-19.794,12.659,1.805,2.540
12341,-7.347,-5.263,49.185,-1110690.000,1110649.185,-19.241,-18.432,-15.254,13.215,1.768,2.363
12342,-6.689,-10.088,49.180,-1110780.000,1110739.180,-19.237,-17.959,-19.612,13.772,3.387,2.097
12343,-6.360,-7.786,49.176,-1110870.000,1110829.176,-19.234,-18.177,-15.254,14.329,2.614,2.018
12344,-6.360,-4.057,49.171,-1110960.000,1110919.171,-19.230,-18.541,-23.607,14.887,1.362,2.058
12345,-6.360,-10.637,49.167,-1111050.000,1111009.167,-19.226,-17.887,-13.256,15.444,3.569,1.986
12346,-6.470,-8.553,49.163,-1111140.000,1111099.163,-19.223,-18.087,-17.251,16.001,2.870,2.042
12347,-6.799,-6.799,49.158,-1111230.000,1111189.158,-19.218,-18.250,-19.249,16.559,2.280,2.166
12348,-7.018,-7.128,49.153,-1111320.000,1111279.153,-19.214,-18.214,-19.430,17.117,2.390,2.231
12349,-7.237,-13.597,49.150,-1111410.000,1111369.150,-19.210,-17.578,-13.075,17.675,4.559,2.220
12350,-7.566,-11.843,49.145,-1111500.000,1111459.145,-19.205,-17.742,-21.428,18.233,3.970,2.343
12351,-7.786,-7.457,49.140,-1111590.000,1111549.140,-19.201,-18.159,-19.430,18.791,2.499,2.468
12352,-7.895,-12.281,49.136,-1111680.000,1111639.136,-19.196,-17.687,-14.891,19.349,4.115,2.437
12353,-8.115,-3.619,49.130,-1111770.000,1111729.130,-19.191,-18.522,-23.607,19.907,1.212,2.623
12354,-8.334,-14.584,49.127,-1111860.000,1111819.127,-19.186,-17.451,-12.893,20.466,4.884,2.538
12355,-8.772,-8.553,49.122,-1111950.000,1111909.122,-19.181,-18.032,-19.067,21.024,2.863,2.761
12356,-8.992,-6.250,49.117,-1112040.000,1111999.117,-19.176,-18.250,-19.430,21.583,2.092,2.864
12357,-8.992,-10.417,49.114,-1112130.000,1112089.114,-19.170,-17.832,-15.072,22.141,3.485,2.799
12358,-8.992,-12.720,49.109,-1112220.000,1112179.109,-19.165,-17.596,-17.070,22.700,4.255,2.762
12359,-8.992,-6.360,49.104,-1112310.000,1112269.104,-19.159,-18.214,-19.249,23.259,2.127,2.858
12360,-8.882,-8.553,49.100,-1112400.000,1112359.100,-19.153,-17.996,-19.249,23.818,2.859,2.790
12361,-8.992,-8.444,49.095,-1112490.000,1112449.095,-19.147,-17.996,-19.430,24.377,2.822,2.824
12362,-9.101,-8.553,49.091,-1112580.000,1112539.091,-19.141,-17.978,-14.709,24.936,2.857,2.856
12363,-8.992,-12.939,49.086,-1112670.000,1112629.086,-19.134,-17.542,-19.249,25.495,4.321,2.753
12364,-8.882,-10.637,49.083,-1112760.000,1112719.083,-19.128,-17.760,-15.072,26.054,3.551,2.753
12365,-8.992,-5.921,49.077,-1112850.000,1112809.077,-19.121,-18.214,-23.607,26.614,1.976,2.858
12366,-8.992,-12.501,49.073,-1112940.000,1112899.073,-19.115,-17.560,-12.893,27.173,4.170,2.756
12367,-8.992,-10.417,49.069,-1113030.000,1112989.069,-19.108,-17.760,-17.070,27.732,3.474,2.787
12368,-9.101,-7.895,49.064,-1113120.000,1113079.064,-19.101,-17.996,-19.430,28.292,2.632,2.859
12369,-8.882,-7.786,49.059,-1113210.000,1113169.059,-19.094,-17.996,-19.249,28.851,2.595,2.790
12370,-8.882,-14.146,49.056,-1113300.000,1113259.056,-19.086,-17.360,-12.893,29.411,4.712,2.691
12371,-8.882,-11.843,49.051,-1113390.000,1113349.051,-19.079,-17.578,-21.609,29.970,3.944,2.725
12372,-8.772,-6.908,49.046,-1113480.000,1113439.046,-19.071,-18.050,-19.430,30.530,2.299,2.764
12373,-8.553,-11.075,49.042,-1113570.000,1113529.042,-19.064,-17.633,-15.072,31.089,3.685,2.632
12374,-8.444,-2.083,49.036,-1113660.000,1113619.036,-19.056,-18.504,-23.789,31.649,0.693,2.727
12375,-8.992,-12.939,49.033,-1113750.000,1113709.033,-19.048,-17.433,-12.893,32.208,4.302,2.736
12376,-8.992,-6.031,49.028,-1113840.000,1113799.028,-19.040,-18.105,-19.612,32.768,2.004,2.841
12377,-8.992,-3.509,49.023,-1113930.000,1113889.023,-19.031,-18.341,-19.430,33.328,1.166,2.878
12378,-8.882,-7.786,49.019,-1114020.000,1113979.019,-19.023,-17.905,-15.072,33.887,2.585,2.776
12379,-8.663,-9.759,49.015,-1114110.000,1114069.015,-19.015,-17.705,-17.251,34.447,3.239,2.677
12380,-8.772,-2.961,49.010,-1114200.000,1114159.010,-19.006,-18.359,-19.430,35.006,0.982,2.811
12381,-8.334,-5.044,49.005,-1114290.000,1114249.005,-18.997,-18.141,-19.430,35.566,1.672,2.639
12382,-8.224,-4.935,49.001,-1114380.000,1114339.001,-18.988,-18.141,-19.430,36.126,1.635,2.604
12383,-8.334,-4.825,48.997,-1114470.000,1114428.997,-18.979,-18.141,-15.072,36.685,1.598,2.639
12384,-8.334,-9.430,48.992,-1114560.000,1114518.992,-18.970,-17.687,-19.249,37.245,3.122,2.573
12385,-8.005,-7.018,48.988,-1114650.000,1114608.988,-18.960,-17.905,-15.072,37.804,2.322,2.502
